"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CTSZ1",0,0.822027441099056,0.468,0.172,0,"B cell","CTSZ"
"RNF1451",0,0.819581711729986,0.683,0.421,0,"B cell","RNF145"
"TEC",0,0.818256026704663,0.381,0.098,0,"B cell","TEC"
"TCEA1",0,0.81687219536051,0.704,0.522,0,"B cell","TCEA1"
"ARHGAP171",0,0.811531544708531,0.622,0.362,0,"B cell","ARHGAP17"
"CNST",0,0.809173059995497,0.405,0.168,0,"B cell","CNST"
"ANGPTL1",0,0.808947387124018,0.336,0.083,0,"B cell","ANGPTL1"
"BIN11",0,0.797457194572062,0.458,0.21,0,"B cell","BIN1"
"RABGAP1L",0,0.788628614129254,0.968,0.904,0,"B cell","RABGAP1L"
"NAGA",0,0.779649267649423,0.353,0.129,0,"B cell","NAGA"
"BAG2",0,0.777634952330182,0.265,0.025,0,"B cell","BAG2"
"ACSS31",0,0.776603812142443,0.25,0.064,0,"B cell","ACSS3"
"RAB211",0,0.773373888073031,0.773,0.586,0,"B cell","RAB21"
"TMEM268",0,0.765726628806638,0.376,0.152,0,"B cell","TMEM268"
"RABEP2",0,0.763482512172954,0.354,0.115,0,"B cell","RABEP2"
"DIXDC1",0,0.760029086549218,0.328,0.115,0,"B cell","DIXDC1"
"PRKCB1",0,0.757523197719976,0.976,0.881,0,"B cell","PRKCB"
"SEC11C",0,0.750661503909507,0.86,0.666,0,"B cell","SEC11C"
"SYK2",0,0.728859433476658,0.82,0.33,0,"B cell","SYK"
"CD19",0,0.72532008166386,0.254,0.004,0,"B cell","CD19"
"SMAP21",0,0.721293583095181,0.719,0.478,0,"B cell","SMAP2"
"MARCHF12",0,0.716717026991687,0.839,0.319,0,"B cell","MARCHF1"
"PPP3CA1",0,0.687123720693709,0.91,0.672,0,"B cell","PPP3CA"
"CORO1B2",0,0.643325844166715,0.985,0.784,0,"B cell","CORO1B"
"LYN2",0,0.557809971872234,0.874,0.356,0,"B cell","LYN"
"NAP1L1",1.40102503273673e-304,0.803706082157264,0.781,0.618,2.30916945895668e-300,"B cell","NAP1L1"
"HHEX2",7.99430960953309e-304,0.63812462293865,0.417,0.172,1.31762210984324e-299,"B cell","HHEX"
"SNX30",1.15667199770585e-301,0.773880369318426,0.296,0.099,1.90642678661877e-297,"B cell","SNX30"
"MPP7",6.58220387247057e-294,0.845712864675865,0.402,0.163,1.0848788422606e-289,"B cell","MPP7"
"PARP41",1.17345091479759e-288,0.835071003856108,0.702,0.457,1.93408179776939e-284,"B cell","PARP4"
"ATE1",8.74298300820014e-288,0.863148485541246,0.645,0.455,1.44101845941155e-283,"B cell","ATE1"
"SEPTIN7",2.30223608920158e-287,0.581321919811452,0.934,0.869,3.79454552222205e-283,"B cell","SEPTIN7"
"TAP1",1.2485071238071e-281,0.573920673643991,0.927,0.814,2.05778944145886e-277,"B cell","TAP1"
"ACP51",4.31930770462407e-281,0.697404452468604,0.631,0.391,7.11908295876139e-277,"B cell","ACP5"
"RUBCNL1",8.57456923932129e-278,0.292050774801529,0.342,0.116,1.41326050202494e-273,"B cell","RUBCNL"
"PSD21",7.34452784761126e-274,0.690260573425882,0.388,0.16,1.21052507984329e-269,"B cell","PSD2"
"LTB1",3.99748331920896e-272,0.640450675665498,0.923,0.614,6.58865200672021e-268,"B cell","LTB"
"GSPT2",1.79550727373336e-268,0.732514511664793,0.427,0.206,2.95935508856732e-264,"B cell","GSPT2"
"SPNS1",6.6616778350757e-263,0.653768340571722,0.305,0.117,1.09797774077718e-258,"B cell","SPNS1"
"SCAF8",1.9987576800098e-254,0.703768490483936,0.758,0.613,3.29435240819215e-250,"B cell","SCAF8"
"FAM189A1",5.17670609023434e-252,1.10022852301398,0.31,0.126,8.53224697792424e-248,"B cell","FAM189A1"
"PRDX1",1.59569114385096e-244,0.677197255690267,0.74,0.587,2.63001814329515e-240,"B cell","PRDX1"
"CLIC41",2.9795525534631e-244,0.642335786751691,0.289,0.106,4.91089851861788e-240,"B cell","CLIC4"
"CHD7",3.48934606774084e-244,0.719936238931337,0.632,0.416,5.75114018885045e-240,"B cell","CHD7"
"LRRK11",6.04356170180757e-243,0.693555522470791,0.309,0.12,9.96099839691924e-239,"B cell","LRRK1"
"VPS45",2.38392321476997e-242,0.883107371316301,0.422,0.219,3.92918224258386e-238,"B cell","VPS45"
"SLC25A13",3.08172137599565e-239,0.726964163841515,0.384,0.176,5.07929317191603e-235,"B cell","SLC25A13"
"NEK7",8.98482776836374e-237,0.737677372117342,0.77,0.626,1.48087931278171e-232,"B cell","NEK7"
"ZC3H14",3.2123530721455e-236,0.689512942401688,0.4,0.199,5.29460033351022e-232,"B cell","ZC3H14"
"HLTF",3.90953869269137e-236,0.687120753505183,0.685,0.504,6.44370167329392e-232,"B cell","HLTF"
"MTMR121",2.63652642594667e-233,0.631590810226643,0.271,0.098,4.34552285524531e-229,"B cell","MTMR12"
"CDK13",5.63881093244871e-231,0.743500537029998,0.713,0.559,9.29388817886196e-227,"B cell","CDK13"
"LDHB",1.32251540478241e-224,0.740484530756218,0.46,0.271,2.17976989016236e-220,"B cell","LDHB"
"NR3C21",1.74004464768011e-223,0.908610037008218,0.549,0.337,2.86794158830636e-219,"B cell","NR3C2"
"NIPAL2",1.19124190392027e-222,0.697981862414635,0.297,0.116,1.96340490604139e-218,"B cell","NIPAL2"
"SUB1",1.89242115220921e-222,0.787510051762771,0.667,0.528,3.11908854307123e-218,"B cell","SUB1"
"RFC2",3.56200268814551e-220,0.660761143255256,0.398,0.206,5.87089283060142e-216,"B cell","RFC2"
"ADAM191",9.84378428729943e-219,0.604846943405551,0.57,0.342,1.62245252623269e-214,"B cell","ADAM19"
"PTPN62",1.94027728440284e-216,0.486184675388762,0.922,0.855,3.19796502015276e-212,"B cell","PTPN6"
"SLAMF6",4.20120885833588e-216,0.532109893070616,0.256,0.092,6.92443244030919e-212,"B cell","SLAMF6"
"TRAPPC9",3.29706453693385e-213,0.759362409136423,0.515,0.32,5.43422176977437e-209,"B cell","TRAPPC9"
"HDGFL3",3.98618430317476e-211,0.711111856547158,0.347,0.161,6.57002896849263e-207,"B cell","HDGFL3"
"PIK3C2B",2.45486950212622e-206,0.636830900831181,0.365,0.176,4.04611591340444e-202,"B cell","PIK3C2B"
"SLC44A1",1.17211170234763e-205,0.749695529020336,0.369,0.183,1.93187450780937e-201,"B cell","SLC44A1"
