"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UHRF1",5.48743865297904e-133,0.506704093860784,0.272,0.018,9.04439638784005e-129,"Other T cell","UHRF1"
"GNG3",8.27621395738384e-130,0.551083324019734,0.272,0.018,1.364085584456e-125,"Other T cell","GNG3"
"FANCD2",2.60532101702034e-100,0.484952338068249,0.328,0.033,4.29409010025292e-96,"Other T cell","FANCD2"
"SMC21",1.5667933715798e-96,1.25709157630123,0.444,0.066,2.58238883503783e-92,"Other T cell","SMC2"
"CENPP",4.78722472326995e-95,0.902600927571746,0.367,0.044,7.89030378889354e-91,"Other T cell","CENPP"
"CENPH",2.4197223170383e-94,0.494666719284508,0.306,0.031,3.98818632294253e-90,"Other T cell","CENPH"
"NUSAP1",5.77537150534033e-90,1.11169215528983,0.261,0.025,9.51896731510193e-86,"Other T cell","NUSAP1"
"ACOT7",2.94905635059216e-82,0.419295994379185,0.278,0.029,4.860634677046e-78,"Other T cell","ACOT7"
"KNL11",3.42411937701174e-82,1.08917235942289,0.4,0.06,5.64363355719075e-78,"Other T cell","KNL1"
"IFI44",5.91447628673864e-82,1.13237736955173,0.589,0.125,9.74823981580263e-78,"Other T cell","IFI44"
"PLVAP4",1.64171805774563e-79,1.60885230627874,0.878,0.296,2.70587970277635e-75,"Other T cell","PLVAP"
"KIF4A",6.089024887175e-79,0.656956721192464,0.333,0.043,1.00359308190418e-74,"Other T cell","KIF4A"
"DNPH1",2.05489550353835e-76,0.570285095887901,0.339,0.045,3.38687876893191e-72,"Other T cell","DNPH1"
"CENPE1",2.93305497839696e-76,0.927072480498954,0.278,0.032,4.83426121539387e-72,"Other T cell","CENPE"
"IFI44L",2.99934689978825e-74,1.33149129362157,0.639,0.158,4.943523560231e-70,"Other T cell","IFI44L"
"BRCA2",1.07977615802392e-71,0.844312401373916,0.339,0.049,1.77968706365502e-67,"Other T cell","BRCA2"
"ISG15",3.7148707101842e-70,1.01474413755227,0.422,0.074,6.1228499045256e-66,"Other T cell","ISG15"
"CDT1",8.88485247823737e-70,0.339105573209145,0.267,0.031,1.46440138546308e-65,"Other T cell","CDT1"
"FABP3",1.35558209694663e-67,1.29895370571261,0.394,0.07,2.23427041218743e-63,"Other T cell","FABP3"
"CENPW1",1.83459511599103e-67,0.661340748312344,0.394,0.068,3.02377967017641e-63,"Other T cell","CENPW"
"OAS11",4.22894330534625e-66,0.834063840842213,0.478,0.095,6.97014435587169e-62,"Other T cell","OAS1"
"MCM31",3.82989604711745e-64,1.08677743593948,0.4,0.074,6.31243466485898e-60,"Other T cell","MCM3"
"MTFR2",5.13164251891838e-64,0.406219780504304,0.256,0.031,8.45797319968128e-60,"Other T cell","MTFR2"
"CTLA44",2.68445049549243e-59,1.11013933415524,0.606,0.162,4.42451130667062e-55,"Other T cell","CTLA4"
"SKA21",4.02214497786288e-59,0.592928958243277,0.422,0.082,6.6292993525136e-55,"Other T cell","SKA2"
"NSD21",1.89288185246784e-56,0.560884572415804,0.389,0.075,3.1198478692375e-52,"Other T cell","NSD2"
"NMRAL1",2.56911518512926e-54,0.649621838152476,0.356,0.066,4.23441564813004e-50,"Other T cell","NMRAL1"
"NCAPG21",1.45158443819286e-52,0.544032074746986,0.311,0.052,2.39250147102947e-48,"Other T cell","NCAPG2"
"MCM61",3.95742669672834e-52,0.925526517517966,0.478,0.122,6.52263068154764e-48,"Other T cell","MCM6"
"NDC801",3.15678807064882e-51,0.747679626731891,0.322,0.059,5.20301809804338e-47,"Other T cell","NDC80"
"CHAF1A",1.00387845954515e-50,0.399078022007755,0.256,0.038,1.65459247702232e-46,"Other T cell","CHAF1A"
"HMGA12",7.46866953708055e-49,0.584103853187315,0.472,0.115,1.23098611310162e-44,"Other T cell","HMGA1"
"RFC41",8.15486776866899e-49,0.607841831578549,0.411,0.091,1.34408530563202e-44,"Other T cell","RFC4"
"IFGGB24",5.7180270460123e-48,1.51794147492069,0.606,0.202,9.42445217723748e-44,"Other T cell","IFGGB2"
"GMNN",9.71688634730736e-48,0.715745362430833,0.428,0.103,1.6015372077632e-43,"Other T cell","GMNN"
"HELLS1",1.00907291610581e-47,0.623723828339451,0.356,0.072,1.66315398032559e-43,"Other T cell","HELLS"
"CLIC55",3.85965768400781e-46,0.918161202663817,0.75,0.264,6.36148779478168e-42,"Other T cell","CLIC5"
"MAF4",1.20350941779676e-45,0.946041579282341,0.644,0.207,1.98362422241263e-41,"Other T cell","MAF"
"CEP152",1.48518554097017e-45,0.399510150146913,0.322,0.06,2.44788280862704e-41,"Other T cell","CEP152"
"ISG203",4.45168355901997e-44,0.494390577851766,0.828,0.342,7.33726484197671e-40,"Other T cell","ISG20"
"UBE2L62",5.25051364513778e-44,0.867385008177271,0.772,0.303,8.65389658991608e-40,"Other T cell","UBE2L6"
"ARL4C5",9.57218876795533e-44,0.992877466777726,0.8,0.335,1.5776881527344e-39,"Other T cell","ARL4C"
"TYMS",3.53218723747265e-42,0.8648629123484,0.494,0.147,5.82175100480243e-38,"Other T cell","TYMS"
"ATAD51",1.16799098603333e-41,0.690073838921512,0.45,0.12,1.92508274318014e-37,"Other T cell","ATAD5"
"CKS1B1",1.32617973857578e-41,0.639591903098269,0.361,0.083,2.18580944512059e-37,"Other T cell","CKS1B"
"ICOS4",1.82346677828486e-41,0.877301989301208,0.706,0.257,3.00543794396911e-37,"Other T cell","ICOS"
"CKAP21",1.83151496944417e-41,0.570604547856172,0.339,0.072,3.01870297263788e-37,"Other T cell","CKAP2"
"CALM32",1.32581059182631e-39,1.18451380265975,0.561,0.214,2.18520101744812e-35,"Other T cell","CALM3"
"SMC44",4.05781965806289e-38,1.27125558160959,0.778,0.393,6.68809836041926e-34,"Other T cell","SMC4"
"PCNA",2.21224852017445e-37,0.540342982329937,0.289,0.06,3.64622801095153e-33,"Other T cell","PCNA"
"APOBEC3Z32",2.54532763418556e-37,0.597611982796943,0.511,0.159,4.19520900666464e-33,"Other T cell","APOBEC3Z3"
"XAF11",3.1644153178036e-37,0.520537336740396,0.372,0.093,5.2155893268039e-33,"Other T cell","XAF1"
"RAD18",4.26356415716968e-36,0.412302936740406,0.339,0.078,7.02720644384706e-32,"Other T cell","RAD18"
"GBP11",6.10415980528166e-35,1.40874223899213,0.878,0.498,1.00608761910652e-30,"Other T cell","GBP1"
"DUT2",3.35754199081725e-33,1.13651794615626,0.517,0.201,5.533900709265e-29,"Other T cell","DUT"
"EZH21",3.52272915542673e-33,0.841177429492416,0.328,0.086,5.80616219397434e-29,"Other T cell","EZH2"
"ZWILCH",3.52690765245975e-33,0.263209993041312,0.267,0.054,5.81304919278415e-29,"Other T cell","ZWILCH"
"SPATS2L5",5.2386194777784e-33,0.768247624841093,0.639,0.253,8.63429262327436e-29,"Other T cell","SPATS2L"
"HMMR1",6.94070426225542e-33,0.7131266843893,0.389,0.111,1.14396687650494e-28,"Other T cell","HMMR"
"HNRNPLL4",8.46427614735975e-33,0.736700866195474,0.55,0.194,1.39508199460783e-28,"Other T cell","HNRNPLL"
"CD3E7",1.23179157235784e-32,0.842880337933056,0.989,0.565,2.03023886956019e-28,"Other T cell","CD3E"
"KCNH7",3.85832269711019e-32,0.812666983753052,0.594,0.227,6.35928746937702e-28,"Other T cell","KCNH7"
"RNF213",3.93349497132022e-32,0.809125013179864,0.544,0.202,6.48318641172998e-28,"Other T cell","RNF213"
"PTMA2",5.83329753346056e-32,0.927034098209175,1,0.967,9.61444099464969e-28,"Other T cell","PTMA"
"PFN13",6.39544336057561e-32,0.850776904749769,0.983,0.93,1.05409697469007e-27,"Other T cell","PFN1"
"RDX4",8.68169034519805e-32,0.847795536235183,0.878,0.498,1.43091620269554e-27,"Other T cell","RDX"
"RCAN21",2.07807390553033e-31,0.510244613204723,0.372,0.099,3.42508141109509e-27,"Other T cell","RCAN2"
"PSME22",2.50451469888436e-31,0.907909267979932,0.833,0.503,4.12794112670121e-27,"Other T cell","PSME2"
"ACTG18",3.14532169602101e-31,1.15032239030488,0.961,0.845,5.18411921938183e-27,"Other T cell","ACTG1"
"MIS18BP11",3.73883546704074e-31,0.730722745887349,0.661,0.276,6.16234861677655e-27,"Other T cell","MIS18BP1"
"GALE",5.5943915478759e-31,0.262805502713919,0.256,0.054,9.22067614920906e-27,"Other T cell","GALE"
"HMGB13",1.74264255305456e-30,1.24512611840552,0.967,0.88,2.87222345594452e-26,"Other T cell","HMGB1"
"RGS15",2.21689436007481e-30,1.01251887075588,0.544,0.201,3.65388528427531e-26,"Other T cell","RGS1"
"H2AZ22",2.40372976747302e-30,1.01808550232885,0.65,0.332,3.96182740274903e-26,"Other T cell","H2AZ2"
"PBX31",3.37681311861692e-30,0.623817359356648,0.356,0.097,5.5656633821044e-26,"Other T cell","PBX3"
"CALM15",9.77078160169785e-30,0.629821805655592,0.994,0.918,1.61042022359184e-25,"Other T cell","CALM1"
"INCENP",1.16208715629048e-29,0.486686986031275,0.311,0.081,1.91535205099796e-25,"Other T cell","INCENP"
"CD3D6",1.32067657700711e-29,0.834510158701339,0.911,0.541,2.17673913422311e-25,"Other T cell","CD3D"
"CBX5",1.40056842760275e-29,0.598572874896831,0.5,0.18,2.30841688237485e-25,"Other T cell","CBX5"
"PSMB91",1.52173356723791e-29,0.715682890867629,0.972,0.802,2.50812126552152e-25,"Other T cell","PSMB9"
"CIP2A",1.68934088523564e-29,0.401178437254718,0.306,0.076,2.78437164704537e-25,"Other T cell","CIP2A"
"S100A21",2.32114504837314e-29,0.520688258703161,0.272,0.063,3.82571126872861e-25,"Other T cell","S100A2"
"NUDT1",2.73094676500813e-29,0.505506961715213,0.378,0.111,4.5011464580864e-25,"Other T cell","NUDT1"
"UBE2S1",3.55010432885589e-29,0.940264142429103,0.472,0.172,5.85128195482027e-25,"Other T cell","UBE2S"
"MX22",1.27537947872469e-28,1.10659605444822,0.622,0.274,2.10208045683403e-24,"Other T cell","MX2"
"LSM51",1.79404551213149e-28,0.69509122056188,0.556,0.231,2.95694581309512e-24,"Other T cell","LSM5"
"SUMO23",1.97764085741009e-28,0.729970619230569,0.972,0.789,3.25954766118331e-24,"Other T cell","SUMO2"
"C15H1orf109",2.86636503493385e-28,0.302714725448339,0.306,0.077,4.72434285057797e-24,"Other T cell","C15H1orf109"
"GNAS2",1.16108305013893e-27,0.805508380955222,0.961,0.811,1.91369708323898e-23,"Other T cell","GNAS"
"CFL12",1.69092512453169e-27,0.85652959294065,0.961,0.917,2.78698279025313e-23,"Other T cell","CFL1"
"TRIM25",1.80474341333179e-27,0.58384440404797,0.489,0.18,2.97457809385346e-23,"Other T cell","TRIM25"
"KIF20B1",1.99927813624193e-27,0.765062753786037,0.494,0.183,3.29521022415396e-23,"Other T cell","KIF20B"
"CD284",2.11876079331874e-27,0.521287650457898,0.561,0.2,3.49214153954795e-23,"Other T cell","CD28"
"WDHD1",3.65892024999771e-27,0.30285476406459,0.311,0.08,6.03063235604622e-23,"Other T cell","WDHD1"
"STAT14",4.57904574299617e-27,1.04679342217873,0.872,0.524,7.5471831936063e-23,"Other T cell","STAT1"
"SLF11",6.68802949326305e-27,0.402695525979692,0.361,0.104,1.10232102107962e-22,"Other T cell","SLF1"
"RRM1",1.16185861925979e-26,0.407610635827299,0.367,0.109,1.91497537626399e-22,"Other T cell","RRM1"
"STMN13",1.7730430837412e-26,1.99074246539146,0.756,0.485,2.92232961062225e-22,"Other T cell","STMN1"
"DEK",2.28194594237088e-26,0.801920994084039,0.761,0.46,3.76110330221568e-22,"Other T cell","DEK"
"NUP37",2.64910675259453e-26,0.457351203341309,0.461,0.159,4.3662577496263e-22,"Other T cell","NUP37"
"MCM4",3.66504222795122e-26,0.318276087992116,0.3,0.079,6.0407226001092e-22,"Other T cell","MCM4"
"SLC9A97",6.25985079283256e-26,0.758858665883971,0.983,0.636,1.03174860767466e-21,"Other T cell","SLC9A9"
"KIF151",6.43540036418445e-26,0.582525990304834,0.439,0.154,1.06068268802488e-21,"Other T cell","KIF15"
"BICDL13",8.34561025250658e-26,0.432894313698111,0.394,0.122,1.37552348181813e-21,"Other T cell","BICDL1"
"CHCHD21",1.01711505753626e-25,0.693654817991622,0.922,0.734,1.67640903783126e-21,"Other T cell","CHCHD2"
"TMPO2",1.18830970282889e-25,0.861461035901836,0.65,0.353,1.95857205220258e-21,"Other T cell","TMPO"
"NCAPD2",2.86997001004562e-25,0.388878976101844,0.283,0.075,4.73028457055719e-21,"Other T cell","NCAPD2"
"TACC3",3.47206637223089e-25,0.466553456524416,0.344,0.105,5.72265979471096e-21,"Other T cell","TACC3"
"PSMB101",3.76468351043479e-25,0.721210729728754,0.728,0.379,6.20495136189862e-21,"Other T cell","PSMB10"
"TEX30",3.91542244766563e-25,0.258938327190589,0.3,0.079,6.45339927824249e-21,"Other T cell","TEX30"
"ATAD24",3.96823221215148e-25,0.771102094928506,0.539,0.234,6.54044033206807e-21,"Other T cell","ATAD2"
"CD3G6",5.30759785765447e-25,0.608687289417655,0.85,0.438,8.7479827889861e-21,"Other T cell","CD3G"
"AMDHD11",7.01433061526407e-25,0.584461493512951,0.756,0.419,1.15610197200782e-20,"Other T cell","AMDHD1"
"IFT27",7.98356902905053e-25,0.254759379142549,0.261,0.064,1.31585184736811e-20,"Other T cell","IFT27"
"TMSB104",8.67234652717579e-25,0.691742528813525,1,0.881,1.42937615460911e-20,"Other T cell","TMSB10"
"GATA33",9.82177501883672e-25,0.566380155088483,0.522,0.201,1.61882495860467e-20,"Other T cell","GATA3"
"TUBA1B4",1.17597174559831e-24,2.42272159761881,0.744,0.538,1.93823663109514e-20,"Other T cell","TUBA1B"
"DDX39A",1.54282895687024e-24,0.5556421619019,0.433,0.158,2.54289068671353e-20,"Other T cell","DDX39A"
"AURKB",1.56822869427478e-24,0.499835560970986,0.278,0.076,2.58475453390369e-20,"Other T cell","AURKB"
"TAP12",1.65911637905588e-24,0.637659438576548,0.983,0.826,2.7345556159599e-20,"Other T cell","TAP1"
"PLSCR11",1.86629317472027e-24,0.329830771818897,0.333,0.097,3.07602441057395e-20,"Other T cell","PLSCR1"
"LY6E7",2.04849244818496e-24,0.804793558570326,0.917,0.607,3.37632525309846e-20,"Other T cell","LY6E"
"IFI35",2.10480208835888e-24,0.572692395108114,0.489,0.188,3.4691348020331e-20,"Other T cell","IFI35"
"JPT17",2.11842881606751e-24,0.716828986210977,0.767,0.418,3.49159437464247e-20,"Other T cell","JPT1"
"LIG1",3.13544806768052e-24,0.495390640177246,0.367,0.121,5.16784550515103e-20,"Other T cell","LIG1"
"NUCKS14",8.85175708286305e-24,1.00361194826699,0.85,0.66,1.45894660239749e-19,"Other T cell","NUCKS1"
"HCCS",1.36522847686488e-23,0.264004082447914,0.3,0.084,2.2501695755687e-19,"Other T cell","HCCS"
"MMS22L1",1.67627190109213e-23,0.545373355393692,0.55,0.223,2.76283134738004e-19,"Other T cell","MMS22L"
"B2M4",2.17114687802581e-23,0.447630731625654,1,0.993,3.57848428436214e-19,"Other T cell","B2M"
"SPCS32",2.36555852691576e-23,0.783124343260657,0.656,0.371,3.89891356406256e-19,"Other T cell","SPCS3"
"PSIP16",2.62024880270713e-23,0.641807303720548,0.961,0.709,4.3186940766219e-19,"Other T cell","PSIP1"
"FDPS1",2.70550355973877e-23,0.522568762338528,0.461,0.175,4.45921096716145e-19,"Other T cell","FDPS"
"RORA4",2.916691788523e-23,0.73245777127422,0.744,0.365,4.80729140584361e-19,"Other T cell","RORA"
"DHDDS3",4.79392868866467e-23,1.26406681202545,0.883,0.725,7.9013532646571e-19,"Other T cell","DHDDS"
"PSMA21",7.97188488714973e-23,0.613584303169357,0.667,0.359,1.31392606710002e-18,"Other T cell","PSMA2"
"WDR13",7.97215722728407e-23,0.538987124697164,0.594,0.273,1.31397095420096e-18,"Other T cell","WDR1"
"COX5B2",9.01912717288488e-23,0.710122879357533,0.889,0.663,1.48653254063489e-18,"Other T cell","COX5B"
"ITGB1BP11",9.26338996179046e-23,0.554603222116122,0.606,0.281,1.5267919335023e-18,"Other T cell","ITGB1BP1"
"MCM7",1.02905188602082e-22,0.436789382326456,0.372,0.125,1.69608331853951e-18,"Other T cell","MCM7"
"NME23",1.18570509717278e-22,0.677661418727125,0.933,0.752,1.95427914116018e-18,"Other T cell","NME2"
"TMEM132B1",1.85846321379866e-22,0.425077121347537,0.528,0.213,3.06311906898295e-18,"Other T cell","TMEM132B"
"S100A54",2.0412010463561e-22,1.22381581646307,0.756,0.471,3.36430756460412e-18,"Other T cell","S100A5"
"RAB29",2.69874462478168e-22,0.270270892154676,0.256,0.067,4.44807089056516e-18,"Other T cell","RAB29"
"YWHAB",3.64530049482662e-22,0.546695825944727,0.972,0.812,6.00818427557324e-18,"Other T cell","YWHAB"
"MSH2",3.70155830566179e-22,0.340173207952654,0.311,0.093,6.10090839939176e-18,"Other T cell","MSH2"
"CD2BP23",4.67211544628835e-22,0.618576003877056,0.772,0.471,7.70058067857246e-18,"Other T cell","CD2BP2"
"H2AZ12",5.26417357477154e-22,1.52826348778336,0.683,0.454,8.67641088593845e-18,"Other T cell","H2AZ1"
"CRIP15",5.6915525358991e-22,0.938354908895904,0.989,0.883,9.3808168896689e-18,"Other T cell","CRIP1"
"ERH1",7.00049998758664e-22,0.674490853058389,0.806,0.545,1.15382240795403e-17,"Other T cell","ERH"
"SNRPD11",7.14962234028015e-22,0.641029212395835,0.817,0.551,1.17840075412497e-17,"Other T cell","SNRPD1"
"RANBP1",7.81164336685863e-22,0.371587217438686,0.361,0.119,1.28751505972564e-17,"Other T cell","RANBP1"
"SEM11",7.88234794141464e-22,0.661640362664239,0.844,0.593,1.29916858770396e-17,"Other T cell","SEM1"
"HSPA82",7.99168582798241e-22,0.762194912107068,0.933,0.8,1.31718965816806e-17,"Other T cell","HSPA8"
"MANF1",8.01641637669799e-22,0.464695872868614,0.622,0.284,1.32126574720736e-17,"Other T cell","MANF"
"SAMD9L4",8.21107032759977e-22,0.825770685821313,0.789,0.464,1.35334861139499e-17,"Other T cell","SAMD9L"
"CIB2",1.04433266663739e-21,0.34703100337065,0.4,0.142,1.72126910115174e-17,"Other T cell","CIB2"
"BARD12",1.14231442127402e-21,0.747216751241204,0.45,0.191,1.88276262914383e-17,"Other T cell","BARD1"
"RBL1",1.22776481068934e-21,0.490317934358357,0.417,0.153,2.02360196097817e-17,"Other T cell","RBL1"
"TNFRSF253",2.22606560913277e-21,0.293136557489618,0.356,0.113,3.66900133697263e-17,"Other T cell","TNFRSF25"
"BCL11B5",2.52928537218118e-21,0.560757333144806,0.806,0.41,4.16876815042902e-17,"Other T cell","BCL11B"
"CKM1",2.74592076540432e-21,0.303592375450694,0.328,0.102,4.5258266055394e-17,"Other T cell","CKM"
"PSMB61",2.95731052230366e-21,0.540771114659256,0.722,0.4,4.8742392028609e-17,"Other T cell","PSMB6"
"HSP90AA15",4.28691271444255e-21,0.647330157338054,0.889,0.648,7.06568953594421e-17,"Other T cell","HSP90AA1"
"LGALS17",4.32517107507486e-21,0.877495893627381,0.878,0.626,7.12874696593838e-17,"Other T cell","LGALS1"
"MRPS21",6.10922975307867e-21,0.583108423767554,0.544,0.246,1.00692324790243e-16,"Other T cell","MRPS21"
"EVL5",7.96702267230435e-21,0.51676315547023,0.65,0.297,1.3131246768492e-16,"Other T cell","EVL"
"POLA11",8.16366911412414e-21,0.591552530014722,0.5,0.209,1.34553594338994e-16,"Other T cell","POLA1"
"CD803",9.65227116378753e-21,0.422372914828247,0.617,0.259,1.59088733321546e-16,"Other T cell","CD80"
"SIVA1",1.1774747619877e-20,0.755695407271486,0.544,0.272,1.94071390270813e-16,"Other T cell","SIVA1"
"TTC39C4",1.31102355496598e-20,0.555008583064094,0.606,0.276,2.16082902329492e-16,"Other T cell","TTC39C"
"MRPS12",1.41919550450225e-20,0.416728300869414,0.444,0.174,2.3391180305206e-16,"Other T cell","MRPS12"
"CISD33",1.72180953360771e-20,0.37807865854802,0.472,0.179,2.83788647329223e-16,"Other T cell","CISD3"
"TIPIN",2.03388783401902e-20,0.317041562952411,0.344,0.114,3.35225392803014e-16,"Other T cell","TIPIN"
"DNMT1",2.17904927864502e-20,0.680117841213219,0.478,0.213,3.59150902106273e-16,"Other T cell","DNMT1"
"NTAQ12",2.7404058181912e-20,0.662125546778892,0.583,0.282,4.51673686954273e-16,"Other T cell","NTAQ1"
"SKAP18",3.39633663347005e-20,0.598117387296061,0.989,0.593,5.59784203928534e-16,"Other T cell","SKAP1"
"POLE2",4.20454809027955e-20,0.258158234468954,0.25,0.069,6.92993616239876e-16,"Other T cell","POLE2"
"POLH",4.52509312193888e-20,0.271218469614489,0.256,0.072,7.45825848357967e-16,"Other T cell","POLH"
"RIDA1",4.75023428567408e-20,0.36649878773049,0.417,0.155,7.82933614964802e-16,"Other T cell","RIDA"
"HMGB23",5.37890774439753e-20,1.50303814240043,0.833,0.738,8.86551574431601e-16,"Other T cell","HMGB2"
"MGLL4",6.42044247459301e-20,0.439546252540188,0.422,0.163,1.05821732866242e-15,"Other T cell","MGLL"
"ATOX14",8.6437911034495e-20,0.542524464865703,0.694,0.371,1.42466964967055e-15,"Other T cell","ATOX1"
"ITGB14",1.02430755259566e-19,1.02763468089079,0.694,0.429,1.68826370818817e-15,"Other T cell","ITGB1"
"IL2RB2",1.04756087983002e-19,0.278668273442057,0.572,0.239,1.72658984213583e-15,"Other T cell","IL2RB"
"GPX15",1.07574152517115e-19,0.680007194115848,0.956,0.761,1.7730371817871e-15,"Other T cell","GPX1"
"UQCRB2",1.19485616485735e-19,0.56503164324425,0.817,0.541,1.96936193091789e-15,"Other T cell","UQCRB"
"CD25",1.24739101116619e-19,0.637433417087784,0.794,0.447,2.05594986460412e-15,"Other T cell","CD2"
"NCAPD3",1.28895826765008e-19,0.346402203569845,0.361,0.125,2.12446101674087e-15,"Other T cell","NCAPD3"
"HNRNPA33",1.48168453117267e-19,0.664930279153624,0.822,0.569,2.44211244427879e-15,"Other T cell","HNRNPA3"
"NME12",1.6011130300814e-19,0.613513711301402,0.567,0.272,2.63895449618017e-15,"Other T cell","NME1"
"RAN2",1.76129088168685e-19,0.63587887200955,0.711,0.434,2.90295963119627e-15,"Other T cell","RAN"
"ACOT13",2.05070479311018e-19,0.385570815131735,0.45,0.18,3.3799716400042e-15,"Other T cell","ACOT13"
"PSME11",2.18393158992117e-19,0.600211017991907,0.878,0.583,3.59955604650808e-15,"Other T cell","PSME1"
"THY15",2.56606035874956e-19,0.515623629510635,0.617,0.301,4.22938068329103e-15,"Other T cell","THY1"
"OAS3",2.6780356494799e-19,0.357437612055631,0.328,0.112,4.41393835747277e-15,"Other T cell","OAS3"
"MPG1",2.77446005883126e-19,0.42427478908297,0.522,0.232,4.57286506896569e-15,"Other T cell","MPG"
"CAB39L3",3.5422924686838e-19,0.399285461482075,0.411,0.154,5.83840644688464e-15,"Other T cell","CAB39L"
"C15H1orf1851",3.55700566093643e-19,0.919072595658945,0.311,0.106,5.86265673035542e-15,"Other T cell","C15H1orf185"
"SHARPIN",4.66406389597303e-19,0.455537840504858,0.6,0.29,7.68731011334275e-15,"Other T cell","SHARPIN"
"SUZ12",4.79005143003551e-19,0.413319846751673,0.533,0.234,7.89496276698452e-15,"Other T cell","SUZ12"
"LARP72",5.6985735091524e-19,0.51870768462834,0.694,0.374,9.39238885778498e-15,"Other T cell","LARP7"
"NUCB28",6.18651694884932e-19,0.55676275547684,0.917,0.605,1.01966172350934e-14,"Other T cell","NUCB2"
"NANS2",6.77570289113629e-19,0.645194200052572,0.839,0.658,1.11677135051708e-14,"Other T cell","NANS"
"NT5C6",8.06528644787678e-19,0.585734586740777,0.7,0.39,1.32932051233905e-14,"Other T cell","NT5C"
"SNRPC",9.13684916395584e-19,0.48114337457506,0.689,0.371,1.5059354792032e-14,"Other T cell","SNRPC"
"POLD3",9.30395326633906e-19,0.348968857676843,0.272,0.085,1.533477577358e-14,"Other T cell","POLD3"
"PABIR2",9.59309030459333e-19,0.313906409551277,0.317,0.105,1.58113314400307e-14,"Other T cell","PABIR2"
"SELENOW5",1.11015397833569e-18,0.635664555818958,0.917,0.77,1.82975578709289e-14,"Other T cell","SELENOW"
"MPP61",1.281898824539e-18,0.317295078479499,0.35,0.119,2.11282564260518e-14,"Other T cell","MPP6"
"HYPK1",1.95825971117434e-18,0.478657391571099,0.639,0.327,3.22760365595754e-14,"Other T cell","HYPK"
"BUB31",2.05962020303504e-18,0.492583750947764,0.528,0.246,3.39466601864236e-14,"Other T cell","BUB3"
"SMC63",2.61651320175013e-18,0.579606024585626,0.839,0.597,4.31253705912457e-14,"Other T cell","SMC6"
"CORO1B7",2.87513403303931e-18,0.564642671353075,1,0.806,4.73879591325538e-14,"Other T cell","CORO1B"
"AIFM1",4.06338886484011e-18,0.253505652492958,0.317,0.107,6.69727752702946e-14,"Other T cell","AIFM1"
"LSM72",5.68108043848059e-18,0.393107366402118,0.639,0.317,9.3635567787037e-14,"Other T cell","LSM7"
"HSP90AB14",6.22210567075355e-18,0.611254678997446,0.95,0.796,1.0255274566536e-13,"Other T cell","HSP90AB1"
"METAP23",6.43727345650853e-18,0.528875137851656,0.728,0.43,1.06099141110174e-13,"Other T cell","METAP2"
"PML",7.00122865778196e-18,0.506553245965725,0.561,0.26,1.15394250737562e-13,"Other T cell","PML"
"ZAP705",7.64417514817245e-18,0.408846255256755,0.544,0.231,1.25991294792178e-13,"Other T cell","ZAP70"
"NDUFB42",8.36277833347522e-18,0.566387518258174,0.783,0.535,1.37835312492338e-13,"Other T cell","NDUFB4"
"TOX5",1.12644146087937e-17,0.570367523649731,0.739,0.389,1.85660081582138e-13,"Other T cell","TOX"
"ALYREF1",1.57492204251929e-17,0.505306476520451,0.567,0.284,2.5957865104803e-13,"Other T cell","ALYREF"
"MDH11",1.65717572286632e-17,0.515118894586375,0.722,0.437,2.73135702642827e-13,"Other T cell","MDH1"
"NRM",1.66167361868703e-17,0.397547023542584,0.372,0.144,2.73877045831996e-13,"Other T cell","NRM"
"SEC11C5",2.10660737245795e-17,0.557019375245477,0.878,0.688,3.4721102712852e-13,"Other T cell","SEC11C"
"ATP5IF14",2.72666587868924e-17,0.513117971702197,0.878,0.657,4.4940907012556e-13,"Other T cell","ATP5IF1"
"SDF2L13",2.74489171848909e-17,0.530350293306535,0.733,0.419,4.52413053041371e-13,"Other T cell","SDF2L1"
"PSMB22",3.66829950352655e-17,0.539671675277643,0.778,0.524,6.04609124171245e-13,"Other T cell","PSMB2"
"PRDM13",4.31955920615467e-17,0.363952923454572,0.35,0.128,7.11949748358412e-13,"Other T cell","PRDM1"
"ATP5PF2",4.37868001886875e-17,0.581106195415963,0.828,0.608,7.21694040709948e-13,"Other T cell","ATP5PF"
"SECISBP21",4.75462904550961e-17,0.788812334574101,0.667,0.39,7.83657959280894e-13,"Other T cell","SECISBP2"
"CASP63",5.95338657030575e-17,0.470253093949823,0.639,0.342,9.81237174517794e-13,"Other T cell","CASP6"
"OPTN5",6.83039978759155e-17,0.550248426862814,0.844,0.535,1.12578649299084e-12,"Other T cell","OPTN"
"SGO2",6.86563790587188e-17,0.387982367209009,0.322,0.117,1.1315944396458e-12,"Other T cell","SGO2"
"ADA3",7.67992606886451e-17,0.461589559803235,0.35,0.14,1.26580541467025e-12,"Other T cell","ADA"
"PRDX44",9.24111057347921e-17,0.407770786049601,0.689,0.347,1.52311984472084e-12,"Other T cell","PRDX4"
"PDCL31",1.24727839754318e-16,0.436871278112865,0.489,0.227,2.05576425483067e-12,"Other T cell","PDCL3"
"MSH6",1.30571363942088e-16,0.452532329211569,0.4,0.166,2.1520772204935e-12,"Other T cell","MSH6"
"PRDX32",1.40903292478349e-16,0.369909159315553,0.394,0.165,2.32236806662815e-12,"Other T cell","PRDX3"
